YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,1672.0,51.0,1858.0,108.0,2184.0,424.0,$1858,$2184,$1672,1
2021,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1199.0,154.0,1647.0,116.0,1952.0,112.0,$1647,$1952,$1199,1
2012,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,962.0,154.0,1324.0,153.0,1738.0,359.0,$1324,$1738,$962,1
2012,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1116.0,108.0,1407.0,77.0,1754.0,96.0,$1407,$1754,$1116,1
2013,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,880.0,335.0,1308.0,141.0,1721.0,549.0,$1308,$1721,$880,1
2013,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1083.0,112.0,1445.0,145.0,1815.0,103.0,$1445,$1815,$1083,1
2014,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,967.0,152.0,1327.0,140.0,1738.0,543.0,$1327,$1738,$967,1
2014,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1059.0,101.0,1379.0,105.0,1779.0,114.0,$1379,$1779,$1059,1
2023,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,1782.0,277.0,2139.0,389.0,2747.0,649.0,$2139,$2747,$1782,1
2023,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1544.0,216.0,2010.0,161.0,2286.0,67.0,$2010,$2286,$1544,1
2011,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,863.0,149.0,1204.0,265.0,1725.0,381.0,$1204,$1725,$863,1
2011,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1068.0,78.0,1350.0,96.0,1696.0,115.0,$1350,$1696,$1068,1
2015,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,910.0,192.0,1272.0,174.0,1556.0,767.0,$1272,$1556,$910,1
2015,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1108.0,95.0,1432.0,132.0,1784.0,104.0,$1432,$1784,$1108,1
2010,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,873.0,217.0,1205.0,217.0,1704.0,438.0,$1205,$1704,$873,1
2010,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,996.0,142.0,1187.0,67.0,1517.0,160.0,$1187,$1517,$996,1
2020,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,1630.0,27.0,1786.0,42.0,1941.0,66.0,$1786,$1941,$1630,1
2020,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1199.0,162.0,1630.0,127.0,1936.0,113.0,$1630,$1936,$1199,1
2016,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,936.0,313.0,1324.0,166.0,1823.0,597.0,$1324,$1823,$936,1
2016,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1078.0,63.0,1434.0,149.0,1855.0,111.0,$1434,$1855,$1078,1
2018,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,1283.0,285.0,1620.0,114.0,1834.0,64.0,$1620,$1834,$1283,1
2018,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1071.0,53.0,1302.0,151.0,1751.0,122.0,$1302,$1751,$1071,1
2022,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,1717.0,131.0,1960.0,287.0,2360.0,378.0,$1960,$2360,$1717,1
2022,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1453.0,399.0,1845.0,162.0,2212.0,125.0,$1845,$2212,$1453,1
2017,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,1087.0,332.0,1538.0,260.0,1879.0,185.0,$1538,$1879,$1087,1
2017,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1070.0,68.0,1379.0,152.0,1840.0,132.0,$1379,$1840,$1070,1
2019,6037430501,Census Tract 4305.01,Sierra Madre,Los Angeles County,California,SierraMadre,1595.0,63.0,1773.0,58.0,1951.0,96.0,$1773,$1951,$1595,1
2019,6037430502,Census Tract 4305.02,Sierra Madre,Los Angeles County,California,SierraMadre,1153.0,90.0,1497.0,156.0,1893.0,122.0,$1497,$1893,$1153,1
