YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25057_001E,B25057_001M,B25058_001E,B25058_001M,B25059_001E,B25059_001M,Median,75th,25th,dummy
2021,6037602700,Census Tract 6027,West Athens,Los Angeles County,California,WestAthens,1286.0,1170.0,1735.0,380.0,2792.0,1191.0,$1735,$2792,$1286,1
2021,6037602801,Census Tract 6028.01,West Athens,Los Angeles County,California,WestAthens,858.0,463.0,1125.0,213.0,1431.0,175.0,$1125,$1431,$858,1
2021,6037602802,Census Tract 6028.02,West Athens,Los Angeles County,California,WestAthens,941.0,284.0,2005.0,1972.0,2418.0,1151.0,$2005,$2418,$941,1
2012,6037602700,Census Tract 6027,West Athens,Los Angeles County,California,WestAthens,796.0,272.0,1252.0,467.0,1416.0,151.0,$1252,$1416,$796,1
2012,6037602801,Census Tract 6028.01,West Athens,Los Angeles County,California,WestAthens,619.0,188.0,860.0,58.0,1092.0,91.0,$860,$1092,$619,1
2012,6037602802,Census Tract 6028.02,West Athens,Los Angeles County,California,WestAthens,708.0,58.0,863.0,114.0,1078.0,503.0,$863,$1078,$708,1
2013,6037602700,Census Tract 6027,West Athens,Los Angeles County,California,WestAthens,864.0,259.0,1274.0,313.0,1503.0,281.0,$1274,$1503,$864,1
2013,6037602801,Census Tract 6028.01,West Athens,Los Angeles County,California,WestAthens,638.0,144.0,852.0,35.0,1098.0,81.0,$852,$1098,$638,1
2013,6037602802,Census Tract 6028.02,West Athens,Los Angeles County,California,WestAthens,715.0,105.0,858.0,52.0,1013.0,417.0,$858,$1013,$715,1
2014,6037602700,Census Tract 6027,West Athens,Los Angeles County,California,WestAthens,769.0,419.0,1119.0,383.0,1520.0,517.0,$1119,$1520,$769,1
2014,6037602801,Census Tract 6028.01,West Athens,Los Angeles County,California,WestAthens,655.0,143.0,866.0,31.0,1100.0,43.0,$866,$1100,$655,1
2014,6037602802,Census Tract 6028.02,West Athens,Los Angeles County,California,WestAthens,718.0,156.0,881.0,66.0,1015.0,158.0,$881,$1015,$718,1
2023,6037602700,Census Tract 6027,West Athens,Los Angeles County,California,WestAthens,1643.0,682.0,1990.0,557.0,3044.0,775.0,$1990,$3044,$1643,1
2023,6037602801,Census Tract 6028.01,West Athens,Los Angeles County,California,WestAthens,702.0,639.0,1270.0,179.0,1670.0,431.0,$1270,$1670,$702,1
2023,6037602802,Census Tract 6028.02,West Athens,Los Angeles County,California,WestAthens,1606.0,1033.0,2097.0,532.0,2731.0,708.0,$2097,$2731,$1606,1
2011,6037602700,Census Tract 6027,West Athens,Los Angeles County,California,WestAthens,806.0,134.0,1076.0,412.0,1381.0,261.0,$1076,$1381,$806,1
2011,6037602801,Census Tract 6028.01,West Athens,Los Angeles County,California,WestAthens,703.0,200.0,850.0,48.0,1063.0,178.0,$850,$1063,$703,1
2011,6037602802,Census Tract 6028.02,West Athens,Los Angeles County,California,WestAthens,704.0,167.0,901.0,90.0,1119.0,433.0,$901,$1119,$704,1
2015,6037602700,Census Tract 6027,West Athens,Los Angeles County,California,WestAthens,869.0,338.0,1266.0,371.0,1732.0,262.0,$1266,$1732,$869,1
2015,6037602801,Census Tract 6028.01,West Athens,Los Angeles County,California,WestAthens,720.0,213.0,890.0,57.0,1116.0,65.0,$890,$1116,$720,1
2015,6037602802,Census Tract 6028.02,West Athens,Los Angeles County,California,WestAthens,693.0,281.0,890.0,66.0,1096.0,185.0,$890,$1096,$693,1
2010,6037602700,Census Tract 6027,West Athens,Los Angeles County,California,WestAthens,877.0,292.0,1140.0,145.0,1657.0,749.0,$1140,$1657,$877,1
2010,6037602801,Census Tract 6028.01,West Athens,Los Angeles County,California,WestAthens,648.0,133.0,816.0,69.0,962.0,74.0,$816,$962,$648,1
2010,6037602802,Census Tract 6028.02,West Athens,Los Angeles County,California,WestAthens,673.0,63.0,908.0,238.0,1121.0,288.0,$908,$1121,$673,1
2020,6037602700,Census Tract 6027,West Athens,Los Angeles County,California,WestAthens,1123.0,459.0,1391.0,219.0,1913.0,847.0,$1391,$1913,$1123,1
2020,6037602801,Census Tract 6028.01,West Athens,Los Angeles County,California,WestAthens,906.0,396.0,1044.0,176.0,1345.0,105.0,$1044,$1345,$906,1
2020,6037602802,Census Tract 6028.02,West Athens,Los Angeles County,California,WestAthens,958.0,187.0,,,2221.0,718.0,Not Available!,$2221,$958,1
2016,6037602700,Census Tract 6027,West Athens,Los Angeles County,California,WestAthens,1155.0,148.0,1573.0,239.0,1864.0,150.0,$1573,$1864,$1155,1
2016,6037602801,Census Tract 6028.01,West Athens,Los Angeles County,California,WestAthens,804.0,173.0,909.0,65.0,1126.0,90.0,$909,$1126,$804,1
2016,6037602802,Census Tract 6028.02,West Athens,Los Angeles County,California,WestAthens,695.0,247.0,914.0,78.0,1158.0,206.0,$914,$1158,$695,1
2018,6037602700,Census Tract 6027,West Athens,Los Angeles County,California,WestAthens,1133.0,162.0,1528.0,371.0,1931.0,313.0,$1528,$1931,$1133,1
2018,6037602801,Census Tract 6028.01,West Athens,Los Angeles County,California,WestAthens,909.0,40.0,992.0,72.0,1242.0,122.0,$992,$1242,$909,1
2018,6037602802,Census Tract 6028.02,West Athens,Los Angeles County,California,WestAthens,920.0,174.0,1170.0,254.0,1431.0,284.0,$1170,$1431,$920,1
2022,6037602700,Census Tract 6027,West Athens,Los Angeles County,California,WestAthens,1522.0,786.0,1790.0,190.0,2720.0,1085.0,$1790,$2720,$1522,1
2022,6037602801,Census Tract 6028.01,West Athens,Los Angeles County,California,WestAthens,932.0,498.0,1165.0,127.0,1461.0,250.0,$1165,$1461,$932,1
2022,6037602802,Census Tract 6028.02,West Athens,Los Angeles County,California,WestAthens,1362.0,1165.0,2115.0,744.0,2875.0,963.0,$2115,$2875,$1362,1
2017,6037602700,Census Tract 6027,West Athens,Los Angeles County,California,WestAthens,1206.0,173.0,1519.0,186.0,1784.0,104.0,$1519,$1784,$1206,1
2017,6037602801,Census Tract 6028.01,West Athens,Los Angeles County,California,WestAthens,830.0,29.0,920.0,65.0,1116.0,100.0,$920,$1116,$830,1
2017,6037602802,Census Tract 6028.02,West Athens,Los Angeles County,California,WestAthens,875.0,74.0,1047.0,160.0,1327.0,201.0,$1047,$1327,$875,1
2019,6037602700,Census Tract 6027,West Athens,Los Angeles County,California,WestAthens,1238.0,179.0,1563.0,588.0,2311.0,551.0,$1563,$2311,$1238,1
2019,6037602801,Census Tract 6028.01,West Athens,Los Angeles County,California,WestAthens,906.0,44.0,1022.0,104.0,1289.0,106.0,$1022,$1289,$906,1
2019,6037602802,Census Tract 6028.02,West Athens,Los Angeles County,California,WestAthens,885.0,104.0,1017.0,309.0,2010.0,1603.0,$1017,$2010,$885,1
